,G1,G2,G3,SP2_1,SP2_2,SP2_3,R1,R2,R3,SP1_1,SP1_2,SP1_3,NC,Time
90,27532.341954022988,28417.65679953107,27652.655529953918,17617.596801346805,17601.805555555555,17380.008389261744,4272.390350877193,3800.766129032258,3992.03125,10047.45728929385,9680.735981308411,10060.393033292232,183.75,910
91,27563.79582926623,28381.312832643405,27564.078887565658,17497.201845956835,17596.827413626535,17340.958030649606,4240.042991373565,3776.571167483944,3933.4127794801952,9948.336763346158,9572.806718874135,10000.96281861695,184.76903870162297,920
92,27556.319764187054,28195.93095320785,27539.6372797412,17467.949101483962,17545.79718321488,17196.27399479125,4211.197995003094,3741.1284260599327,3937.8758228073293,9963.994148925654,9539.944684178516,9929.90811483962,186.79950186799502,930
93,27505.594877844454,28078.23644017674,27556.84307818705,17446.628464818765,17456.2370267866,17198.69921803663,4192.944453761156,3724.619191957948,3962.4300675610275,9902.101891448761,9524.82079163348,9901.723002633888,182.83582089552237,940
94,27294.893950197842,27926.61369558717,27301.634854422115,17027.630740876262,17045.181978515313,16887.897186804294,4173.728761765065,3691.598035986007,3881.528964862298,9749.964175485007,9335.220338029752,9713.45961965182,186.41975308641975,950
95,27291.5700084293,28028.835389118834,27482.561312106434,17054.49845565425,17044.353728466594,16943.296037176933,4141.381102547024,3680.467272587688,3907.4978658825758,9789.07230480668,9380.172233608137,9677.930558190268,188.65598027127,960
96,27650.34732402625,28479.47810424148,27720.642149929277,17423.003885754428,17364.684663214677,17246.87855953737,4199.928574947046,3751.4552803162214,3961.109682396811,9921.459028653711,9559.16013079368,9876.47580226963,185.64356435643563,970
97,27691.287649478672,28335.733118029108,27720.591912413915,17311.431336555666,17364.488129981903,17137.94944990405,4157.8925520727635,3735.1395008973186,3935.5529513749534,9802.994743816746,9494.480398062215,9835.208526942937,189.1223733003708,980
98,27518.16220154691,28252.452564763375,27390.591454164307,17151.67551144144,17170.12264568293,16913.879852143287,4106.263474499486,3676.9009979617645,3898.1315844955693,9778.796320514364,9341.83884136279,9783.397482669192,188.65598027127,990
99,27258.991307168162,28161.819104953942,27509.33350934896,17074.589064095264,17094.280978592287,16916.688709561462,4112.471484865014,3676.826646432072,3899.6691087686977,9718.070753595463,9290.487123885654,9702.0818119785,191.12207151664612,1000
100,27312.8078817734,28007.284291439682,27386.839772433992,16994.726294121803,17051.890851205713,16837.036956663265,4100.292392306237,3665.3719843375015,3867.282589944605,9681.641962490887,9287.52052545156,9655.232124197642,187.19211822660097,1010
101,27155.053985420946,27868.337669551813,27391.145313961693,16926.34946151442,16904.441830054864,16651.676988778672,4060.8696049785776,3655.1433935391983,3851.9991693423426,9593.307188677269,9246.371463714639,9586.371463714639,186.96186961869617,1020
102,26813.201955434917,27633.00768455974,27123.45231455661,16727.48883785768,16743.58359478561,16533.500161446562,4012.5353575951526,3608.7916231353543,3811.1112877078103,9524.101665205959,9087.847987533518,9479.707123834392,190.1840490797546,1030
103,26930.64648881942,27749.196544154896,27108.524195176986,16655.643432626213,16634.58846519419,16346.696168158503,4007.3316670453682,3588.1982357053644,3836.8813376140374,9464.443851693786,9097.4933063479,9439.081532853206,187.73006134969324,1040
104,27072.380454664228,27939.811611941885,27249.82181981364,16687.038827540582,16691.52661946635,16533.079171432204,4002.609468643363,3611.6487508560876,3824.3296232618463,9513.61978425641,9117.953488372093,9477.403428058464,186.04651162790697,1050
105,27115.98873823813,27886.18497983025,27208.650045185146,16560.499418814383,16691.7463139957,16401.835207290704,3983.1187311387735,3614.4949268851606,3816.8444455705185,9461.847324096712,9064.953874204402,9439.913910538751,187.04156479217605,1060
106,26692.8530588908,27528.911284793638,27102.689819543753,16223.442580309531,16311.89305568945,16202.630809704764,3943.8654841093867,3541.8381029000498,3752.3521661629075,9293.464768163563,8933.720180528691,9256.415215989684,193.93939393939394,1070
107,26655.621352603575,27453.833736884586,27084.72266381871,16217.817546287026,16251.361985472153,16105.150592883327,3940.432882537058,3539.4908825987272,3752.448434830865,9322.823339920844,8911.53289890635,9293.896585813145,192.49394673123487,1080
108,26698.08325982567,27379.569473763317,26947.805787591522,16144.424960892495,16146.871733650318,15976.862443339434,3925.736326004643,3520.3404099000504,3753.8197997085545,9247.334046276235,8874.869792546257,9204.929092307208,191.05199516324063,1090
109,26585.657365201703,27277.041517809183,26824.827062651882,16095.940001498153,16186.99391004289,15928.522232363895,3906.763344574268,3508.697820321805,3719.782406382251,9189.232374359743,8809.13832285025,9176.07312743246,194.2098914354644,1100
