,Set point 1,Set point 2,Constant Green,Constant Red,Time (min)
285,0.40154114389925194,0.5651145868697798,0.6269597162994388,0.08187126396641237,285.2971845672576
286,0.40170910977970026,0.5672655553224548,0.629677267823309,0.0821266179421027,286.29822732012514
287,0.4018579251407522,0.5694051137059325,0.6323891672521823,0.08238503571364386,287.2992700729927
288,0.4019878545380644,0.5715313735651238,0.6350952933532055,0.0826461773522536,288.3003128258603
289,0.40209916449216393,0.573642181035584,0.637795525359691,0.0829096940508166,289.30135557872785
290,0.40219211080076617,0.5757353462988682,0.6404897294471052,0.08317525847810359,290.30239833159544
291,0.402267208447907,0.577808808475194,0.6431777698630644,0.08344277938866755,291.30344108446303
292,0.40232539527987393,0.579861549914182,0.6458594926700827,0.08371265762638096,292.30448383733057
293,0.4023677389915361,0.5818974853129479,0.6485347588431482,0.08398540541041669,293.30552659019816
294,0.40239502837737623,0.5839210449040454,0.6512034256573088,0.08426126624638298,294.30656934306575
295,0.4024078569283917,0.5859339925701125,0.6538653698346282,0.08454022666782872,295.3076120959333
296,0.4024066759546132,0.587936302231785,0.6565204751650964,0.08482210405234265,296.30865484880087
297,0.4023918201894994,0.5899268322643005,0.6591686111275744,0.08510663839835343,297.30969760166846
298,0.40236362185665936,0.5919039098726175,0.661809677370319,0.0853934976156649,298.310740354536
299,0.4023223642762277,0.5938654996594924,0.6644435547777577,0.08568234771213343,299.3117831074036
300,0.40226833836437126,0.5958095159991741,0.667070122469816,0.08597287098581799,300.3128258602712
301,0.4022020452679868,0.5977339602311743,0.6696892542648892,0.08626498151905485,301.3138686131387
302,0.40212440326827154,0.5996377539649136,0.6723008170339837,0.08655906124991,302.3149113660063
303,0.4020364144213071,0.6015228411890063,0.6749046830002637,0.08685559760824635,303.31595411887383
304,0.40193880873895876,0.6033909352828961,0.6775007144036262,0.087154821988961,304.3169968717414
305,0.4018321285661407,0.6052423238353317,0.6800888126532334,0.08745671561980921,305.318039624609
306,0.40171673537839886,0.607076350742889,0.6826688613675889,0.08776110686460196,306.31908237747655
307,0.4015929135927056,0.6088917977070379,0.6852407518354241,0.08806774208416113,307.32012513034414
308,0.4014608910536692,0.6106871651898776,0.6878043917761373,0.08837630539089728,308.32116788321173
309,0.40132085935007317,0.6124608292418849,0.6903596683080871,0.08868647712456264,309.32221063607926
310,0.40117302427875084,0.6142111122627727,0.692906479171628,0.08899795129982488,310.32325338894685
311,0.4010177777607278,0.6159365067398924,0.695444708655272,0.08931064734919456,311.32429614181444
312,0.40085591688958333,0.6176365529244641,0.6979742463065238,0.08962492718721765,312.325338894682
313,0.4006883020411807,0.6193143337477284,0.7004949710080847,0.08994125233613268,313.32638164754957
314,0.4005155521790208,0.6209726524224588,0.7030067675355933,0.09025983633715433,314.32742440041716
315,0.4003380789103877,0.6226126072516048,0.7055095500039734,0.0905806613183676,315.3284671532847
316,0.4001561263009597,0.6242341481417849,0.7080032061578163,0.0909035650043073,316.3295099061523
317,0.3999698734566861,0.6258365184849586,0.7104876545233662,0.09122830290101931,317.3305526590199
318,0.39977942423238977,0.6274185801397393,0.7129628075946143,0.09155457683155115,318.3315954118874
319,0.39958486304921037,0.6289789992868934,0.7154285678512639,0.09188208170142814,319.332638164755
320,0.39938628216188465,0.6305163582481327,0.7178848478185592,0.09221052654941009,320.3336809176226
321,0.3991839559819982,0.6320293618607877,0.7203315459744064,0.09253983575542914,321.3347236704901
322,0.3989785436343696,0.6335173566560612,0.7227685748891156,0.09287035036464705,322.3357664233577
323,0.3987707643359563,0.6349809793548631,0.7251958187632447,0.09320250387882914,323.33680917622524
324,0.3985611144875912,0.636420623110865,0.727613192746837,0.09353649189311991,324.33785192909284
325,0.39834988201637805,0.6378361009466279,0.7300206181968245,0.09387229862240964,325.3388946819604
326,0.3981372070863896,0.6392268915932967,0.7324179937364255,0.09420977024770956,326.33993743482796
327,0.39792316290793817,0.6405921888420312,0.7348052638382194,0.09454867484259677,327.34098018769555
328,0.39770775179135215,0.6419311962247808,0.7371823420987307,0.09488873257645547,328.34202294056314
329,0.39749096539600287,0.6432430096341945,0.7395491608876911,0.09522965357577874,329.3430656934307
330,0.3972727982732231,0.6445267905770887,0.7419056373549854,0.09557116431579876,330.34410844629826
331,0.39705342571577906,0.6457818399165869,0.7442516895111847,0.09591319397307345,331.34515119916585
